Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.4716666666666667 7.42e-05 0.00255 4.014 normal 0.9995015987945906 1.0066177708751332 4.966464702113688
0.304 0.022 0.4716666666666667 7.42e-05 0.0025 4.014 normal 0.9988832708660907 1.0059588404459785 4.030430683145242
0.304 0.022 0.4716666666666667 7.42e-05 0.0026 4.014 normal 1.0008731731354037 1.0074316923394404 6.439439595461076
0.304 0.022 0.4716666666666667 7.42e-05 0.00265 4.014 normal 1.0014405311842236 1.0079990204352491 7.383097659622564
0.304 0.022 0.4716666666666667 7.42e-05 0.003 4.014 normal 1.009523027048451 1.0103736913025323 16.65591663821859
0.304 0.022 0.4716666666666667 7.42e-05 0.0028 4.014 normal 1.0048575227819128 1.0085023625513243 11.143390900784505
0.304 0.022 0.4716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0071739773762634 1.0095644802795283 13.805427790529077
0.304 0.022 0.4716666666666667 7.42e-05 0.00285 4.014 normal 1.0056968010797125 1.0091120821616657 12.406064406226617
0.304 0.022 0.4716666666666667 7.42e-05 0.00295 4.014 normal 1.008312901551993 1.0100030358366878 15.205660994290891
0.304 0.022 0.4883333333333333 7.42e-05 0.002 4.014 normal 0.988333185165938 1.001927662647742 12.910702906496294
0.304 0.022 0.4716666666666667 7.42e-05 0.00275 4.014 normal 1.0035103645744645 1.0082469619054235 9.48639448406054
0.304 0.022 0.4716666666666667 7.42e-05 0.0027 4.014 normal 1.002734730111184 1.0080967644002636 8.43818396869813
0.304 0.022 0.4883333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9974384347308436 1.005377389837216 4.073399152015821
0.304 0.022 0.4883333333333333 7.42e-05 0.0023 4.014 normal 0.9952331860328151 1.0044325367678235 5.393730379856588
0.304 0.022 0.4883333333333333 7.42e-05 0.00235 4.014 normal 0.9961492517093562 1.0049043606414199 4.463083219608622
0.304 0.022 0.4883333333333333 7.42e-05 0.00205 4.014 normal 0.9890850972871706 1.0024028999381664 11.429771949396962
0.304 0.022 0.4883333333333333 7.42e-05 0.0021 4.014 normal 0.9907162975687459 1.002759407735622 9.686356295665748
0.304 0.022 0.4883333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9935289301739831 1.0039043317020515 5.8973394789520475
0.304 0.022 0.4883333333333333 7.42e-05 0.00215 4.014 normal 0.9915916002257709 1.0030692089933053 7.91611875001437
0.304 0.022 0.4883333333333333 7.42e-05 0.0022 4.014 normal 0.9934091698038006 1.0033253341098602 7.0486193228130505
0.304 0.022 0.4883333333333333 7.42e-05 0.0028 4.014 normal 1.0061783233301318 1.0087502495707752 10.481211253167265
0.304 0.022 0.4883333333333333 7.42e-05 0.0027 4.014 normal 1.0040473588018752 1.00834200241692 7.788579323477631
0.304 0.022 0.4883333333333333 7.42e-05 0.0025 4.014 normal 1.0001869543888404 1.0061838011028525 3.376624235998629
0.304 0.022 0.4883333333333333 7.42e-05 0.0026 4.014 normal 1.0021798199641623 1.0076683257863936 5.8024257618651385
0.304 0.022 0.4883333333333333 7.42e-05 0.00245 4.014 normal 0.9987557187930998 1.005818513045262 3.776372973481772
0.304 0.022 0.4883333333333333 7.42e-05 0.00265 4.014 normal 1.0027483882416803 1.0082404885488185 6.74418284297842
0.304 0.022 0.4883333333333333 7.42e-05 0.00255 4.014 normal 1.0008082038660993 1.006847977866397 4.32001759385072
0.304 0.022 0.4883333333333333 7.42e-05 0.00275 4.014 normal 1.0048300215917543 1.0084958679587461 8.830413637230334
0.304 0.022 0.4883333333333333 7.42e-05 0.00285 4.014 normal 1.0070234261619124 1.009359067789936 11.761223829417212
0.304 0.022 0.4883333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0085182692010735 1.0098023222789507 13.18665838954907
0.304 0.022 0.4883333333333333 7.42e-05 0.00295 4.014 normal 1.0096664920968255 1.0102620229948573 14.61304755222263
0.304 0.022 0.4883333333333333 7.42e-05 0.003 4.014 normal 1.0108322747681024 1.0106767461391732 16.078499497776786
0.304 0.022 0.505 7.42e-05 0.00205 4.014 normal 0.9899392220525184 1.0021047650708452 11.292866895742772
0.304 0.022 0.505 7.42e-05 0.0021 4.014 normal 0.9915644159186532 1.0024656772522313 9.476313230619587
0.304 0.022 0.505 7.42e-05 0.002 4.014 normal 0.9891879968572043 1.0016248752263728 12.841444275753698
0.304 0.022 0.505 7.42e-05 0.00215 4.014 normal 0.9924444073039733 1.0027784918728082 7.613670271552393
0.304 0.022 0.505 7.42e-05 0.0022500000000000003 4.014 normal 0.9943847049287483 1.003623858276592 5.449097715858511
0.304 0.022 0.505 7.42e-05 0.0023 4.014 normal 0.996089395621186 1.0041560718913445 4.8706873138143925
0.304 0.022 0.505 7.42e-05 0.00235 4.014 normal 0.9970137052686533 1.004627003121886 3.885573754836756
0.304 0.022 0.505 7.42e-05 0.0025 4.014 normal 1.0010520417464994 1.0059203301228392 2.6587143650939895
0.304 0.022 0.505 7.42e-05 0.00245 4.014 normal 0.9996229980795529 1.0055512145980026 3.100903806419244
0.304 0.022 0.505 7.42e-05 0.0024000000000000002 4.014 normal 0.9982980491512854 1.0051090046699611 3.4474566737794414
0.304 0.022 0.505 7.42e-05 0.0022 4.014 normal 0.9942665599033711 1.0030413168903227 6.642141219496499
0.304 0.022 0.505 7.42e-05 0.00255 4.014 normal 1.0016713169943976 1.0065876519850543 3.580991650812698
0.304 0.022 0.505 7.42e-05 0.0028 4.014 normal 1.007055077155877 1.0084875641042563 9.59911986102285
0.304 0.022 0.505 7.42e-05 0.0027 4.014 normal 1.004914584136396 1.0080905867562269 6.961997354223101
0.304 0.022 0.505 7.42e-05 0.00285 4.014 normal 1.0079059437083544 1.0090970103915784 10.856876951213092
0.304 0.022 0.505 7.42e-05 0.0029000000000000002 4.014 normal 1.0093833279941289 1.0095799352708823 12.297033459012702
0.304 0.022 0.505 7.42e-05 0.00275 4.014 normal 1.0056970516992993 1.0082444741378669 7.991578360041829
0.304 0.022 0.505 7.42e-05 0.00295 4.014 normal 1.0104914881444529 1.0100619929967805 13.728392948862442
0.304 0.022 0.505 7.42e-05 0.0026 4.014 normal 1.0030490144760127 1.0074105030956844 5.015920863296711
0.304 0.022 0.505 7.42e-05 0.00265 4.014 normal 1.0036176997982584 1.0079862854017783 5.936347724579338
0.304 0.022 0.5216666666666667 7.42e-05 0.0023 4.014 normal 0.9965170204956522 1.0034020396577499 4.314365376345329
0.304 0.022 0.505 7.42e-05 0.003 4.014 normal 1.011650739764682 1.0104494744733576 15.177548421475795
0.304 0.022 0.5216666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9948144378676518 1.0028669182775054 5.0005878883086945
0.304 0.022 0.5216666666666667 7.42e-05 0.002 4.014 normal 0.9896122523925689 1.0008553294361733 12.81185458407627
0.304 0.022 0.5216666666666667 7.42e-05 0.00205 4.014 normal 0.9903697412262779 1.00133773664581 11.183063192351934
0.304 0.022 0.5216666666666667 7.42e-05 0.00215 4.014 normal 0.9928714753861501 1.0020177468004943 7.333731438040522
0.304 0.022 0.5216666666666667 7.42e-05 0.0021 4.014 normal 0.9919886617313437 1.0017018921011842 9.285373905863986
0.304 0.022 0.5216666666666667 7.42e-05 0.0022 4.014 normal 0.9946878860790284 1.002281362815361 6.235134729909709
0.304 0.022 0.5216666666666667 7.42e-05 0.00235 4.014 normal 0.9974417442413482 1.0038734754019145 3.2684403330952994
0.304 0.022 0.5216666666666667 7.42e-05 0.0027 4.014 normal 1.0053274246717572 1.007341935427625 5.934677561162723
0.304 0.022 0.5216666666666667 7.42e-05 0.0025 4.014 normal 1.0014690349171893 1.0051721030507348 1.8507944474034284
0.304 0.022 0.5216666666666667 7.42e-05 0.00245 4.014 normal 1.0000471486726081 1.0048014005068187 2.3542562785354595
0.304 0.022 0.5216666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9987235079959574 1.0043569044606584 2.7615633843936145
0.304 0.022 0.5216666666666667 7.42e-05 0.00255 4.014 normal 1.0020881070748031 1.0058397314903262 2.7222711212154436
0.304 0.022 0.5216666666666667 7.42e-05 0.0026 4.014 normal 1.0034665462639811 1.0066630985159364 4.057082128820333
0.304 0.022 0.5216666666666667 7.42e-05 0.00265 4.014 normal 1.0040239763205465 1.007240888370679 4.946228175448414
0.304 0.022 0.5216666666666667 7.42e-05 0.00275 4.014 normal 1.0061079078711765 1.0074901088734889 6.9490627539539895
0.304 0.022 0.5216666666666667 7.42e-05 0.0028 4.014 normal 1.0074694289045125 1.0077546438142302 8.47626859783907
0.304 0.022 0.5216666666666667 7.42e-05 0.00295 4.014 normal 1.0108637252052155 1.0093153259643293 12.52411640109041
0.304 0.022 0.5216666666666667 7.42e-05 0.003 4.014 normal 1.0120581336416785 1.0096882606001196 13.931080200527365
0.304 0.022 0.5216666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0097227931735546 1.0088675903010293 11.108316135776084
0.304 0.022 0.5216666666666667 7.42e-05 0.00285 4.014 normal 1.0083062980517294 1.0083801065097449 9.664531555643858
0.304 0.022 0.5383333333333333 7.42e-05 0.00205 4.014 normal 0.990379156609562 1.0001057420838153 11.159550265657227
0.304 0.022 0.5383333333333333 7.42e-05 0.002 4.014 normal 0.9896285166387928 0.9996220751165447 12.877705657622377
0.304 0.022 0.5383333333333333 7.42e-05 0.0023 4.014 normal 0.996508547284736 1.002171119957588 3.7869666517670417
0.304 0.022 0.5383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9987036235920065 1.0031275932760437 2.083313966926056
0.304 0.022 0.5383333333333333 7.42e-05 0.00235 4.014 normal 0.9974291004704372 1.0026522240143259 2.6760160488005074
0.304 0.022 0.5383333333333333 7.42e-05 0.0022 4.014 normal 0.9946894290403182 1.001052495787511 5.886081881386737
0.304 0.022 0.5383333333333333 7.42e-05 0.00215 4.014 normal 0.9928788304488446 1.000788228363798 7.131018068856074
0.304 0.022 0.5383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9948066625992842 1.0016371924237892 4.61169121295546
0.304 0.022 0.5383333333333333 7.42e-05 0.0021 4.014 normal 0.9919966969432111 1.0004721648526704 9.169574145720452
0.304 0.022 0.5383333333333333 7.42e-05 0.00245 4.014 normal 1.0000236737951376 1.0035714089095118 1.5992320337416208
0.304 0.022 0.5383333333333333 7.42e-05 0.0028 4.014 normal 1.0073534376599254 1.0065499295774623 7.184513496822812
0.304 0.022 0.5383333333333333 7.42e-05 0.0026 4.014 normal 1.0034248047543837 1.0054289504088647 2.997357041325716
0.304 0.022 0.5383333333333333 7.42e-05 0.0027 4.014 normal 1.0052862378637322 1.0060955491361439 4.780469513038512
0.304 0.022 0.5383333333333333 7.42e-05 0.00285 4.014 normal 1.00819592061622 1.007161786877831 8.257556202402261
0.304 0.022 0.5383333333333333 7.42e-05 0.00265 4.014 normal 1.0039815432226828 1.006005201890571 3.8301369678580355
0.304 0.022 0.5383333333333333 7.42e-05 0.00275 4.014 normal 1.0060628330323762 1.0062651514786107 5.76638689327906
0.304 0.022 0.5383333333333333 7.42e-05 0.0025 4.014 normal 1.0014426720964802 1.0039417592898499 1.0143665135523787
0.304 0.022 0.5383333333333333 7.42e-05 0.00255 4.014 normal 1.0020513324417275 1.0046082543751635 1.8119283904611876
0.304 0.022 0.5383333333333333 7.42e-05 0.003 4.014 normal 1.0120225637370186 1.008436650348994 12.404100486688993
0.304 0.022 0.5383333333333333 7.42e-05 0.00295 4.014 normal 1.0108259762244287 1.0080591745398095 11.075929205428562
0.304 0.022 0.5383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0096686446957288 1.0076123298002901 9.68869239733028
0.304 0.022 0.5549999999999999 7.42e-05 0.00215 4.014 normal 0.9924408181854802 0.9990915529876186 7.154697365059797
0.304 0.022 0.5549999999999999 7.42e-05 0.0021 4.014 normal 0.9915686093160708 0.9987759432004534 9.277104740355409
0.304 0.022 0.5549999999999999 7.42e-05 0.0022 4.014 normal 0.9942496878842386 0.9993542411330775 5.74718256084824
0.304 0.022 0.5549999999999999 7.42e-05 0.00205 4.014 normal 0.9899658501917715 0.9984112591156646 11.360819121225543
0.304 0.022 0.5549999999999999 7.42e-05 0.002 4.014 normal 0.9892131418476585 0.9979281567143646 13.182415333349113
0.304 0.022 0.5549999999999999 7.42e-05 0.0026 4.014 normal 1.0029331764336138 1.003704857705268 1.9953507298801196
0.304 0.022 0.5549999999999999 7.42e-05 0.0024000000000000002 4.014 normal 0.9982441566396494 1.0014212788162822 1.564374513862354
0.304 0.022 0.5549999999999999 7.42e-05 0.00245 4.014 normal 0.9995573945599272 1.0018625689203728 0.9912487440959414
0.304 0.022 0.5549999999999999 7.42e-05 0.0022500000000000003 4.014 normal 0.994373626377933 0.9999375044247041 4.433978492844502
0.304 0.022 0.5549999999999999 7.42e-05 0.00235 4.014 normal 0.9969706628681722 1.0009493647419243 2.2637030908392393
0.304 0.022 0.5549999999999999 7.42e-05 0.0025 4.014 normal 1.0009565700047525 1.0022329257950426 0.3149092726303681
0.304 0.022 0.5549999999999999 7.42e-05 0.0023 4.014 normal 0.9960610810924633 1.0004701558665532 3.443847460686287
0.304 0.022 0.5549999999999999 7.42e-05 0.00255 4.014 normal 1.0015613853157153 1.0028963680922043 1.009806363265429
0.304 0.022 0.5549999999999999 7.42e-05 0.00265 4.014 normal 1.0034880566165472 1.0042763609820053 2.756326670537989
0.304 0.022 0.5549999999999999 7.42e-05 0.0028 4.014 normal 1.0068530321041924 1.0048150611932742 5.891923280488498
0.304 0.022 0.5549999999999999 7.42e-05 0.0027 4.014 normal 1.004747700535928 1.0044053242371245 3.660234528671756
0.304 0.022 0.5549999999999999 7.42e-05 0.00285 4.014 normal 1.0076998857806163 1.0054215825149124 6.809247148748103
0.304 0.022 0.5549999999999999 7.42e-05 0.00275 4.014 normal 1.00550445002469 1.0045605550108125 4.615157553698884
0.304 0.022 0.5549999999999999 7.42e-05 0.0029000000000000002 4.014 normal 1.0091588453962532 1.0058785945486548 8.221299401424446
0.304 0.022 0.5549999999999999 7.42e-05 0.003 4.014 normal 1.011507423430569 1.0067031743511343 10.782859355152583
0.304 0.022 0.5549999999999999 7.42e-05 0.00295 4.014 normal 1.0103245290756893 1.0063277717080048 9.55812701370547
0.304 0.022 0.5716666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.993493094104018 0.9977722835497027 4.707624226605016
0.304 0.022 0.5716666666666667 7.42e-05 0.0023 4.014 normal 0.9951631669599454 0.9983023484219404 3.527613704180927
0.304 0.022 0.5716666666666667 7.42e-05 0.00205 4.014 normal 0.9891197426467226 0.9962580507986598 12.027450713808692
0.304 0.022 0.5716666666666667 7.42e-05 0.002 4.014 normal 0.9883778451527336 0.9957773240497834 13.963090688757081
0.304 0.022 0.5716666666666667 7.42e-05 0.0022 4.014 normal 0.9933655144264599 0.997194563876536 6.05592230858595
0.304 0.022 0.5716666666666667 7.42e-05 0.0021 4.014 normal 0.9907118258779719 0.9966200760758015 9.84449672537975
0.304 0.022 0.5716666666666667 7.42e-05 0.00215 4.014 normal 0.991583936527547 0.9969348281102371 7.644038526889744
0.304 0.022 0.5716666666666667 7.42e-05 0.00235 4.014 normal 0.9960715096491699 0.998776259153013 2.2754756311694613
0.304 0.022 0.5716666666666667 7.42e-05 0.0025 4.014 normal 1.0000386782462858 1.0000411990523432 0.00015099582540728027
0.304 0.022 0.5716666666666667 7.42e-05 0.00255 4.014 normal 1.000632102659471 1.0006945812680497 0.5699535155666972
0.304 0.022 0.5716666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9973352822307704 0.9992428059817169 1.4565505566668024
0.304 0.022 0.5716666666666667 7.42e-05 0.0026 4.014 normal 1.0019642902426167 1.0015138111507331 1.3133997114425986
0.304 0.022 0.5716666666666667 7.42e-05 0.00245 4.014 normal 0.9986573550360409 0.9996794140676839 0.7828761801105557
0.304 0.022 0.5716666666666667 7.42e-05 0.00265 4.014 normal 1.0025078323221766 1.0020869638943315 1.9884365641279478
0.304 0.022 0.5716666666666667 7.42e-05 0.0027 4.014 normal 1.0037957447629549 1.0021922076223282 2.836729671558602
0.304 0.022 0.5716666666666667 7.42e-05 0.00275 4.014 normal 1.004555411736471 1.0023525130493651 3.7531789920092797
0.304 0.022 0.5883333333333334 7.42e-05 0.00205 4.014 normal 0.9878525274685516 0.9936481382859674 13.47877575508955
0.304 0.022 0.5883333333333334 7.42e-05 0.002 4.014 normal 0.9871116393525393 0.9931730668004302 15.530529247210483
0.304 0.022 0.5716666666666667 7.42e-05 0.00295 4.014 normal 1.0093077452575068 1.0041030547228391 8.236137632682347
0.304 0.022 0.5716666666666667 7.42e-05 0.0028 4.014 normal 1.005873795710637 1.0026123158227922 4.862001894012717
0.304 0.022 0.5716666666666667 7.42e-05 0.00285 4.014 normal 1.0067196821838447 1.0032128418568236 5.588508581933736
0.304 0.022 0.5716666666666667 7.42e-05 0.003 4.014 normal 1.0104747774930165 1.0044730277015392 9.337080669343223
0.304 0.022 0.5883333333333334 7.42e-05 0.0021 4.014 normal 0.9894190382705993 0.9940088184844038 11.191847340011938
0.304 0.022 0.5716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.008163232348603 1.0036651539211454 6.967162176699278
0.304 0.022 0.5883333333333334 7.42e-05 0.0023 4.014 normal 0.9939355203919669 0.9956104853536342 4.369061954282537
0.304 0.022 0.5883333333333334 7.42e-05 0.00245 4.014 normal 0.9972427226099215 0.9970383564699101 1.3077684385397224
0.304 0.022 0.5883333333333334 7.42e-05 0.0022 4.014 normal 0.9922009420790582 0.994501141607168 7.14238947638625
0.304 0.022 0.5883333333333334 7.42e-05 0.0024000000000000002 4.014 normal 0.9960069058602278 0.9965711736567333 2.0900540146578956
0.304 0.022 0.5883333333333334 7.42e-05 0.0022500000000000003 4.014 normal 0.992346159114957 0.9950736703320984 5.761024210975629
0.304 0.022 0.5883333333333334 7.42e-05 0.0025 4.014 normal 0.9985976629959401 0.9974305058390811 0.41075920905467406
0.304 0.022 0.5883333333333334 7.42e-05 0.00235 4.014 normal 0.9948068211881367 0.9960902627244791 3.042228295411456
0.304 0.022 0.5883333333333334 7.42e-05 0.00215 4.014 normal 0.9902714630861494 0.9943164241442545 8.913593053404
0.304 0.022 0.5883333333333334 7.42e-05 0.00265 4.014 normal 1.0011634117810668 0.9994751254085533 1.8726068341008095
0.304 0.022 0.5883333333333334 7.42e-05 0.0026 4.014 normal 1.0005588446267644 0.9988386488621811 1.2950030647748811
0.304 0.022 0.5883333333333334 7.42e-05 0.00255 4.014 normal 0.9991997661147339 0.9980704261885538 0.8352875987317249
0.304 0.022 0.5883333333333334 7.42e-05 0.0028 4.014 normal 1.0044077869792696 0.9999258346405484 4.448220268471967
0.304 0.022 0.5883333333333334 7.42e-05 0.0027 4.014 normal 1.0023581946088944 0.999512067776516 2.6619441194215776
0.304 0.022 0.5883333333333334 7.42e-05 0.00285 4.014 normal 1.0052459066302641 1.0005172902884802 4.947482833339488
0.304 0.022 0.5883333333333334 7.42e-05 0.00275 4.014 normal 1.0031037433975316 0.9996711650352768 3.5362873253639413
0.304 0.022 0.5883333333333334 7.42e-05 0.0029000000000000002 4.014 normal 1.0066651796991168 1.0009633513839629 6.289957155608999
0.304 0.022 0.605 7.42e-05 0.002 4.014 normal 0.9856877897225022 0.9899943252777628 18.286407323635387
0.304 0.022 0.605 7.42e-05 0.0022500000000000003 4.014 normal 0.9905102134922105 0.9919922686744947 7.992626293886875
0.304 0.022 0.605 7.42e-05 0.00215 4.014 normal 0.9886987577590602 0.9911514425589527 11.375373540027233
0.304 0.022 0.605 7.42e-05 0.0022 4.014 normal 0.9903594475054122 0.9914423873246313 9.40967549029931
0.304 0.022 0.605 7.42e-05 0.00205 4.014 normal 0.9864032119937196 0.9904676064917114 16.10716732369632
0.304 0.022 0.605 7.42e-05 0.0021 4.014 normal 0.9878845167138286 0.9908361919068951 13.71791668550864
0.304 0.022 0.5883333333333334 7.42e-05 0.00295 4.014 normal 1.007805539697864 1.0013921273985418 7.475524087956384
0.304 0.022 0.5883333333333334 7.42e-05 0.003 4.014 normal 1.0089583799063946 1.0017540075371376 8.425589285334707
0.304 0.022 0.605 7.42e-05 0.00245 4.014 normal 0.9953661786252358 0.9939734070242093 2.9850934264328464
0.304 0.022 0.605 7.42e-05 0.0024000000000000002 4.014 normal 0.9941216554477291 0.993513406875412 3.884377668506601
0.304 0.022 0.605 7.42e-05 0.00235 4.014 normal 0.9929260853134678 0.9930265647255635 4.976741911209271
0.304 0.022 0.605 7.42e-05 0.0023 4.014 normal 0.9920706035650971 0.9925475628475979 6.380199712760589
0.304 0.022 0.605 7.42e-05 0.0025 4.014 normal 0.9967646303055521 0.994266560829849 1.9659884686042122
0.304 0.022 0.605 7.42e-05 0.0026 4.014 normal 0.9986694761053335 0.9956913225800399 2.370245306210295
0.304 0.022 0.605 7.42e-05 0.00255 4.014 normal 0.9973408339656195 0.9949074731242844 2.2276622434006956
0.304 0.022 0.605 7.42e-05 0.00265 4.014 normal 0.9992001335601483 0.996247875557014 2.838333280311633
0.304 0.022 0.605 7.42e-05 0.00285 4.014 normal 1.0032903390552117 0.9973357407242908 5.3309969539903985
0.304 0.022 0.605 7.42e-05 0.0028 4.014 normal 1.0024608566982345 0.9967625704227336 5.090028951620156
0.304 0.022 0.605 7.42e-05 0.0029000000000000002 4.014 normal 1.0046924191926718 0.997778526629947 6.629041257218965
0.304 0.022 0.6216666666666666 7.42e-05 0.002 4.014 normal 0.9834868910682111 0.986494989933814 22.688487945299393
0.304 0.022 0.605 7.42e-05 0.0027 4.014 normal 1.0004458644833356 0.9963541688574806 3.5669564571905847
0.304 0.022 0.605 7.42e-05 0.00295 4.014 normal 1.0058188563829178 0.9981972728285816 7.719792032904253
0.304 0.022 0.605 7.42e-05 0.00275 4.014 normal 1.001179915941312 0.996511846681772 4.395081124344332
0.304 0.022 0.605 7.42e-05 0.003 4.014 normal 1.0069539453115672 0.9985502745744604 8.50041333898176
0.304 0.022 0.6216666666666666 7.42e-05 0.00205 4.014 normal 0.9841955498693624 0.9869614097760039 20.388626914806718
0.304 0.022 0.6216666666666666 7.42e-05 0.0024000000000000002 4.014 normal 0.9917995850220509 0.9899962309420415 7.3196901625913195
0.304 0.022 0.6216666666666666 7.42e-05 0.00215 4.014 normal 0.9864383060352968 0.9876579826633347 15.505980753456022
0.304 0.022 0.6216666666666666 7.42e-05 0.0022 4.014 normal 0.9880713277778569 0.987963689605921 13.329675973878645
0.304 0.022 0.6216666666666666 7.42e-05 0.00235 4.014 normal 0.9906128961521735 0.989520447743584 8.567920812956011
0.304 0.022 0.6216666666666666 7.42e-05 0.0021 4.014 normal 0.9856347121045774 0.987343282072702 17.900026606844794
0.304 0.022 0.6216666666666666 7.42e-05 0.0023 4.014 normal 0.9897621483967523 0.9890501209123819 10.040304580172279
0.304 0.022 0.6216666666666666 7.42e-05 0.0022500000000000003 4.014 normal 0.9882185815337995 0.9884956839184733 11.888847251719199
0.304 0.022 0.6216666666666666 7.42e-05 0.00245 4.014 normal 0.9930389498048932 0.9904379234168396 6.3048552883855
0.304 0.022 0.6216666666666666 7.42e-05 0.0027 4.014 normal 0.9980616781031435 0.9927240632002189 6.06042921587674
0.304 0.022 0.6216666666666666 7.42e-05 0.00265 4.014 normal 0.9968381358797552 0.9926190150372283 5.393738406900627
0.304 0.022 0.6216666666666666 7.42e-05 0.0025 4.014 normal 0.9944489518057117 0.9906744346142278 5.1636737850058925
0.304 0.022 0.6216666666666666 7.42e-05 0.0026 4.014 normal 0.9963181090356736 0.992073447552509 5.043303739240502
0.304 0.022 0.6216666666666666 7.42e-05 0.00255 4.014 normal 0.9950078136060478 0.9913052155650706 5.247572739343593
0.304 0.022 0.6216666666666666 7.42e-05 0.0028 4.014 normal 1.00003848925443 0.9931224938854037 7.300174688641985
0.304 0.022 0.6216666666666666 7.42e-05 0.00275 4.014 normal 0.9987768830083997 0.992878666256803 6.838721635379777
0.304 0.022 0.6383333333333333 7.42e-05 0.002 4.014 normal 0.9808371850728298 0.9825842085664415 29.27937833034526
0.304 0.022 0.6216666666666666 7.42e-05 0.003 4.014 normal 1.0044548414671939 0.9948706379791312 10.085941836505068
0.304 0.022 0.6383333333333333 7.42e-05 0.00205 4.014 normal 0.9815346468539022 0.9830424257185968 26.84864886397776
0.304 0.022 0.6383333333333333 7.42e-05 0.0021 4.014 normal 0.9829413303759876 0.9834257900960626 24.267725112837375
0.304 0.022 0.6383333333333333 7.42e-05 0.00215 4.014 normal 0.9837307079163955 0.9837378214194883 21.824654520234063
0.304 0.022 0.6216666666666666 7.42e-05 0.0029000000000000002 4.014 normal 1.0022312622799672 0.9941164706080976 8.506353510646113
0.304 0.022 0.6216666666666666 7.42e-05 0.00295 4.014 normal 1.0033457567673285 0.9945230828154922 9.491732262002147
0.304 0.022 0.6216666666666666 7.42e-05 0.00285 4.014 normal 1.0008627573873141 0.9936892616184599 7.256143627212974
0.304 0.022 0.6383333333333333 7.42e-05 0.00235 4.014 normal 0.9878614551728058 0.9855570191433264 14.363459791074323
0.304 0.022 0.6383333333333333 7.42e-05 0.00245 4.014 normal 0.9902562837760761 0.9864415875826013 11.826088814810065
0.304 0.022 0.6383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9854964696040334 0.9845584211013034 17.99085390521051
0.304 0.022 0.6383333333333333 7.42e-05 0.0022 4.014 normal 0.9853466449934128 0.984038550997998 19.44029427516752
0.304 0.022 0.6383333333333333 7.42e-05 0.0023 4.014 normal 0.9870171075257816 0.9850999644174961 15.894646866394028
0.304 0.022 0.6383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9890288891538628 0.9860147950040448 12.951599768786362
0.304 0.022 0.6383333333333333 7.42e-05 0.0025 4.014 normal 0.9916638337747087 0.9866213930231316 10.558032596689216
0.304 0.022 0.6383333333333333 7.42e-05 0.00255 4.014 normal 0.9922091496410163 0.9872389555857838 10.452490564793413
0.304 0.022 0.6383333333333333 7.42e-05 0.0026 4.014 normal 0.9934996066242748 0.9879887875347949 9.889268791946002
0.304 0.022 0.6383333333333333 7.42e-05 0.00265 4.014 normal 0.99400366375679 0.9885234349933799 10.108580911275435
0.304 0.022 0.6383333333333333 7.42e-05 0.0028 4.014 normal 0.9971385671066458 0.9890125299037046 11.660527063443872
0.304 0.022 0.6383333333333333 7.42e-05 0.00295 4.014 normal 1.0003837984192931 0.9903732633699105 13.383316508003153
0.304 0.022 0.6383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 0.9992858500408652 0.9899802445714553 12.510205479015594
0.304 0.022 0.6383333333333333 7.42e-05 0.00275 4.014 normal 0.9959028476646891 0.9887753628224961 11.447387868273905
0.304 0.022 0.6383333333333333 7.42e-05 0.00285 4.014 normal 0.9979504258665983 0.9895645022643372 11.313162844288943
0.304 0.022 0.6383333333333333 7.42e-05 0.0027 4.014 normal 0.9952024272857264 0.9886251389075086 10.71642475813092
0.304 0.022 0.655 7.42e-05 0.0023 4.014 normal 0.9838319284978797 0.9806939905684916 24.549436760108385
0.304 0.022 0.655 7.42e-05 0.00205 4.014 normal 0.9784356166165007 0.978696771362723 36.077334124320956
0.304 0.022 0.655 7.42e-05 0.002 4.014 normal 0.9777547199073137 0.978246566428176 38.64689964864417
0.304 0.022 0.655 7.42e-05 0.0022500000000000003 4.014 normal 0.9823288675667031 0.9801718267095352 26.877760029666188
0.304 0.022 0.655 7.42e-05 0.0022 4.014 normal 0.9821916795280682 0.9796643910787523 28.350705455416325
0.304 0.022 0.655 7.42e-05 0.00215 4.014 normal 0.9805932627388688 0.9793753089475384 30.93298657416674
