Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 0.0 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 1.88496 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 6.2832 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 2.51328 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 1.25664 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 4.3982399999999995 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 0.62832 inverted 29.285590761238343
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 4.3982399999999995 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 6.2832 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 5.02656 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 1.25664 inverted 29.285590761238343
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 6.2832 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 1.88496 normal 24.45345324750953
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 0.0 inverted 29.285590761238343
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 5.65488 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 3.1416 normal 24.45345324750953
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 5.02656 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 0.0 normal 24.45345324750953
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 5.65488 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 3.1416 inverted 29.285590761238343
0.304 0.0 0.39499999999999996 7.42e-05 0.00255625 2.51328 normal 24.45345324750953
